item_id,quantity
214741494,2
214741496,6
214741631,1
214741646,1
214741650,4
214741663,1
214741760,1
214741918,1
214741982,2
214742237,1
214742242,2
214742244,3
214742252,1
214742289,1
214742327,6
214742334,1
214742336,2
214742387,1
214742555,1
214742587,1
214742593,1
214742612,2
214742679,2
214742760,1
214742788,1
214742790,2
214742803,3
214742820,2
214742829,1
214742876,4
214743024,1
214743028,1
214743056,1
214743067,3
214743105,1
214743107,1
214743155,1
214743238,1
214743255,2
214743296,1
214743302,2
214743335,75
214743337,1
214743339,59
214743341,140
214743347,110
214743350,382
214743352,105
214743354,3
214743356,66
214743360,1
214743365,1
214743367,476
214743369,42
214743382,67
214743384,1
214743493,156
214743495,687
214743497,15
214743508,19
214743510,60
214743512,46
214743515,734
214743545,3
214743562,1
214743564,1
214743581,12
214743598,1
214743615,2
214743617,2
214743641,4
214743658,4
214743697,5
214743699,2
214743729,1
214743746,1
214743750,1
214743770,1
214743772,7
214743791,1
214743806,1
214743812,1
214743817,22
214743819,31
214743821,206
214743823,52
214743847,1
214743879,2
214743924,1
214743932,1
214743954,16
214743962,1
214743973,1
214744005,1
214744007,3
214744018,55
214744037,2
214744042,1
214744044,17
214744046,19
214744050,81
214744063,13
214744070,1
214744089,9
214744091,29
214744093,2
214744112,1
214744117,4
214744132,1
214744134,1
214744138,1
214744153,2
214744172,2
214744181,2
214744200,10
214744202,1
214744211,12
214744213,1
214744215,60
214744217,3
214744222,21
214744224,7
214744235,127
214744237,76
214744243,1
214744258,618
214744260,106
214744265,183
214744284,8
214744301,1
214744370,1
214744376,4
214744391,2
214744395,1
214744402,1
214744427,67
214744432,1
214744447,1
214744457,1
214744481,5
214744485,2
214744498,6
214744528,23
214744530,599
214744535,78
214744537,9
214744539,8
214744552,1
214744554,1
214744558,1
214744567,3
214744569,2
214744571,1
214744573,1
214744575,2
214744582,5
214744584,1
214744588,3
214744599,3
214744601,2
214744605,3
214744607,3
214744610,2
214744612,3
214744614,6
214744618,1
214744620,4
214744622,1
214744625,1
214744627,1
214744629,13
214744633,2
214744635,2
214744637,1
214744642,12
214744644,7
214744646,4
214744648,3
214744650,6
214744655,7
214744657,6
214744659,3
214744661,6
214744663,5
214744670,8
214744674,2
214744682,1
214744685,2
214744687,4
214744689,4
214744691,2
214744693,2
214744697,2
214744700,2
214744702,1
214744704,1
214744708,2
214744712,3
214744715,2
214744717,2
214744721,2
214744723,1
214744725,2
214744727,3
214744732,1
214744734,1
214744736,1
214744738,3
214744740,2
214744745,3
214744747,3
214744749,2
214744751,3
214744753,3
214744755,1
214744757,1
214744762,1
214744764,2
214744766,2
214744768,139
214744775,624
214744779,315
214744796,54
214744800,4
214745222,4
214745272,8
214745274,2
214745276,2
214745278,2
214745280,1
214745310,2
214745312,98
214745315,20
214745317,75
214745323,45
214745325,1
214745334,1
214745338,1
214745362,1
214745430,1
214745462,2
214745557,1
214745604,1
214745608,1
214745640,4
214745642,2
214745651,1
214745662,1
214745677,1
214745685,1
214745692,1
214745730,1
214745732,1
214745837,1
214745850,1
214745852,1
214745938,1
214745947,2
214746022,1
214746062,2
214746127,3
214746129,1
214746170,1
214746174,1
214746178,1
214746313,1
214746335,1
214746339,11
214746365,194
214746373,2
214746375,75
214746377,91
214746380,143
214746382,39
214746386,105
214746388,96
214746390,53
214746392,1
214746395,4
214746397,4
214746399,3
214746401,2
214746407,1
214746427,116
214746429,2
214746431,9
214746433,3
214746437,2
214746440,2
214746442,8
214746446,3
214746448,5
214746450,26
214746455,7
214746457,19
214746459,62
214746461,5
214746476,2
214746482,1
214746502,2
214746504,1
214746534,1
214746665,1
214746722,1
214746727,1
214746742,4
214746744,1
214746748,2
214746804,1
214746806,4
214746834,1
214746845,1
214746860,2
214746971,1
214747074,1
214747106,1
214747162,1
214747175,1
214747190,1
214747209,1
214747269,1
214747352,4
214747359,10
214747387,1
214747507,2
214747524,1
214747530,1
214747558,2
214747635,1
214747815,1
214747972,1
214747978,1
214747997,1
214748070,1
214748111,1
214748188,8
214748190,1
214748192,1
214748199,1
214748257,52
214748259,90
214748261,5
214748265,7
214748282,328
214748285,76
214748287,21
214748289,459
214748291,371
214748293,768
214748295,974
214748297,584
214748300,1236
214748302,432
214748304,451
214748310,719
214748312,8
214748315,4
214748317,2
214748319,24
214748321,71
214748323,1
214748327,119
214748334,108
214748336,2123
214748338,870
214748340,139
214748342,41
214748345,4
214748347,14
214748364,1
214748385,1
214748585,1
214748612,16
214748636,1
214748657,1
214748675,2
214748707,2
214748859,2
214748882,1
214749058,2
214749155,1
214749161,1
214749313,3
214749703,1
214749840,5
214749842,7
214749845,7
214749847,6
214749877,1
214749892,1
214749909,1
214749917,2
214749941,5
214749950,3
214749975,5
214749982,15
214749986,2
214749992,1
214750044,1
214750102,3
214750112,1
214750633,1
214750925,3
214751550,2
214751822,1
214752084,2
214752088,1
214752090,3
214752092,1
214752095,2
214752097,2
214752099,1
214752103,1
214752105,2
214752112,5
214752118,1
214752122,2
214752127,3
214752137,1
214752152,2
214752163,4
214752178,1
214752182,1
214753487,6
214753490,5
214753505,533
214753507,670
214753513,706
214753515,98
214753517,16
214753588,2
214753607,1
214753612,6
214753614,3
214753616,1
214753618,2
214753620,3
214753622,1
214753625,6
214753627,2
214753629,1
214753631,1
214753633,2
214753640,1
214753642,2
214753644,1
214753646,1
214753648,4
214753652,4
214753655,5
214753657,46
214753659,10
214753661,33
214753672,2
214753674,3
214753687,5
214753689,3
214753691,9
214753693,9
214753697,1
214753710,3
214753712,5
214753715,9
214753727,1
214753792,1
214753822,1
214753841,1
214753852,2
214753888,1
214753976,1
214753978,3
214753982,1
214753989,8
214753991,2
214754002,1
214754006,2
214754032,1
214754038,1
214754066,16
214754087,6
214754096,4
214754098,1
214754122,2
214754147,5
214754160,1
214754162,1
214754167,1
214754186,6
214754210,8
214754225,7
214754235,2
214754250,2
214754257,1
214754259,3
214754274,2
214754287,3
214754315,7
214754332,3
214754334,5
214754342,5
214754370,1
214754383,1
214754387,2
214754396,1
214754409,1
214754415,1
214754454,1
214754465,11
214754471,4
214754480,2
214754486,2
214754510,1
214754516,24
214754537,1
214754542,2
214754548,1
214754563,10
214754570,5
214754572,15
214754580,1
214754582,2
214754625,12
214754627,2
214757330,3
214757334,1
214757351,4
214757357,3
214757364,1
214757366,5
214757370,2
214757379,18
214757390,13
214757402,2
214757407,1
214757435,3
214757439,1
214757441,47
214757445,2
214757450,2
214757458,9
214757467,1
214757473,2
214757475,1
214757480,2
214757482,1
214757486,4
214757495,1
214757497,3
214757501,1
214757503,4
214757512,1
214757520,3
214757540,1
214757552,1
214757739,1
214757805,1
214757812,6
214757874,1
214757908,1
214757919,2
214758000,1
214758101,2
214758159,4
214758176,7
214758322,15
214758350,1
214758354,1
214758367,1
214758399,2
214758435,1
214758457,1
214758502,2
214758510,3
214758523,1
214758527,1
214758581,3
214758587,1
214758617,1
214758620,2
214758626,1
214758682,2
214758731,1
214758755,1
214758772,2
214758808,2
214758817,7
214758840,1
214758950,1
214758967,1
214758969,1
214759010,1
214759016,1
214759040,2
214759082,6
214759112,1
214759140,2
214759170,1
214759181,1
214759196,1
214759220,2
214759222,1
214759224,3
214759228,2
214759232,4
214759245,1
214759262,6
214759316,2
214759333,3
214759342,2
214759348,1
214759434,1
214759475,1
214759487,2
214759496,1
214759515,1
214759537,1
214759584,15
214759622,1
214759629,8
214759633,3
214759661,1
214759721,2
214759766,1
214759785,1
214759798,3
214759839,1
214759854,1
214759871,1
214759899,2
214759901,2
214759910,2
214759912,1
214759929,1
214759937,3
214759965,1
214759967,1
214760002,1
214760004,2
214760042,2
214760047,1
214760072,1
214760075,1
214760113,18
214760120,1
214760141,2
214760158,1
214760160,1
214760184,1
214760195,5
214760222,1
214760225,1
214760237,1
214760240,4
214760265,2
214760310,2
214760321,1
214760325,1
214760347,1
214760349,2
214760351,2
214760364,2
214760387,1
214760428,1
214760452,4
214760465,1
214760477,1
214760490,1
214760497,1
214760525,1
214760529,2
214760537,1
214760567,1
214760591,2
214760597,10
214760640,2
214760655,2
214760664,1
214760677,1
214760681,2
214760683,1
214760685,2
214760717,1
214760735,1
214760743,53
214760756,1
214760827,2
214760889,5
214760891,2
214760893,11
214760895,6
214760897,89
214761060,1
214761065,3
214761071,1
214761090,2
214761137,3
214761142,1
214761159,2
214761161,2
214761163,1
214761167,3
214761170,1
214761172,5
214761185,1
214761189,9
214761195,1
214761197,1
214761200,1
214761208,2
214761227,1
214761247,1
214761279,2
214761285,1
214761298,1
214761317,2
214761322,1
214761324,1
214761335,1
214761365,1
214761380,3
214761403,3
214761437,1
214761450,2
214761470,1
214761472,1
214761480,1
214761508,13
214761662,2
214761675,5
214761677,2
214761684,1
214761834,19
214761836,6
214761838,15
214761870,1
214761930,15
214761986,1
214762003,1
214762010,1
214762087,3
214762147,1
214762183,1
214762190,4
214762209,5
214762220,1
214762224,1
214762226,1
214762239,2
214762250,3
214762265,1
214762307,1
214762327,1
214762337,3
214762348,1
214762361,1
214762438,1
214762442,6
214762475,1
214762485,10
214762494,1
214762505,2
214762522,3
214762543,2
214762562,1
214762577,1
214762610,3
214762614,1
214762622,3
214762676,1
214762682,1
214762687,1
214762717,1
214762768,1
214762770,2
214762772,2
214762796,1
214762837,1
214762916,1
214762952,14
214762957,2
214762963,2
214762972,1
214762993,1
214763036,10
214763053,4
214763060,1
214763105,6
214763113,15
214763117,1
214763139,2
214763192,1
214763237,1
214763261,1
214763263,1
214763265,1
214763276,3
214763385,1
214763407,6
214763426,2
214763428,6
214763450,2
214763465,29
214763467,1
214763537,1
214763542,10
214763574,1
214763587,1
214763625,1
214763722,6
214763780,1
214763784,1
214763786,1
214763807,1
214763816,2
214763835,1
214763885,1
214763904,2
214763934,1
214763945,1
214763964,1
214763966,19
214763972,1
214763998,1
214764005,1
214764011,2
214764022,1
214764026,2
214764028,1
214764030,1
214764035,1
214764039,6
214764052,4
214764099,1
214764172,3
214764260,10
214764262,6
214764281,7
214764305,2
214764309,1
214764322,2
214764343,1
214764352,1
214764356,1
214764373,1
214764397,1
214764414,6
214764470,1
214764487,1
214764547,5
214764598,9
214764615,1
214764637,1
214764650,1
214764658,1
214764671,1
214764675,3
214764692,1
214764695,1
214764714,3
214764720,2
214764731,1
214764737,1
214764748,18
214764810,1
214764812,1
214764879,1
214764913,1
214764928,1
214764939,1
214764965,1
214764975,1
214764984,1
214764992,3
214765014,1
214765018,2
214765022,1
214765025,1
214765055,1
214765059,1
214765072,1
214765076,1
214765093,1
214765117,1
214765138,1
214765145,1
214765235,1
214765333,1
214765415,1
214765445,1
214765511,2
214765517,1
214765526,5
214765586,1
214765597,2
214765601,1
214765640,1
214765753,1
214765787,5
214765862,6
214765877,3
214765929,1
214765989,1
214765993,1
214766038,1
214766096,2
214766124,3
214766227,1
214766250,1
214766270,1
214766368,1
214766394,1
214766437,2
214766488,1
214766490,1
214766514,1
214766623,4
214766653,1
214766677,1
214766679,1
214766769,1
214766790,1
214766938,1
214766966,1
214767167,3
214767185,3
214767189,1
214767324,14
214767448,1
214767581,1
214767587,1
214767617,2
214767628,3
214767720,2
214767752,1
214767832,1
214767864,1
214767883,4
214767977,1
214767986,2
214768003,1
214768031,1
214768078,1
214768100,1
214768136,6
214768194,1
214768262,1
214768342,2
214768421,1
214768427,2
214768432,1
214768447,1
214768472,2
214768477,1
214768569,1
214768631,1
214768762,5
214768766,1
214768807,1
214768830,1
214768937,1
214768974,1
214769000,1
214769004,6
214769006,6
214769008,1
214769012,1
214769042,1
214769045,11
214769064,1
214769111,1
214769113,1
214769117,3
214769158,2
214769315,1
214769375,1
214769377,1
214769390,1
214769400,2
214769467,3
214769469,2
214769520,2
214769589,1
214769692,2
214769754,15
214769756,1
214769758,10
214769760,2
214769840,3
214769842,1
214769863,2
214769880,2
214769889,5
214769934,2
214769957,18
214769968,1
214770007,4
214770022,1
214770030,1
214770067,1
214770099,1
214770105,1
214770167,1
214770313,1
214770315,2
214770317,1
214770414,1
214770493,1
214770617,1
214770735,1
214770763,1
214770917,1
214770947,1
214774659,22
214774661,41
214774665,101
214774667,92
214774670,33
214774674,200
214774676,346
214774678,205
214774680,50
214774682,92
214774685,805
214774687,91
214774689,9
214774693,1
214774695,1
214774697,3
214774704,3
214774710,1
214774712,23
214774719,2
214774772,1
214774832,2
214775156,1
214775488,1
214776476,1
214776864,1
214776982,1
214778330,1
