userID,itemID,rating,category,occupation
860,37,2,Veg,student
860,24,2,Veg,student
860,33,4,SeaFood,student
860,41,3,Veg,student
860,18,4,Bakery,student
1879,17,3,Bakery,sportsperson
1879,49,4,Non Veg,sportsperson
1879,5,1,Non Veg,sportsperson
1574,17,4,Bakery,doctor
1574,47,3,Veg,doctor
1574,10,2,Drinks,doctor
1574,37,1,Veg,doctor
1574,20,2,Veg,doctor
1574,46,3,Veg,doctor
1900,17,4,Bakery,student
1900,34,1,SeaFood,student
1900,14,1,Drinks,student
1900,48,4,Bakery,student
1900,20,2,Veg,student
1900,15,2,Drinks,student
1900,5,1,Non Veg,student
1900,31,2,Non Veg,student
1897,17,1,Bakery,musician
1897,47,1,Veg,musician
1897,21,2,Veg,musician
1897,24,3,Veg,musician
1897,45,2,Non Veg,musician
1897,31,4,Non Veg,musician
1897,18,2,Bakery,musician
782,17,1,Bakery,professor
782,37,2,Veg,professor
782,18,3,Bakery,professor
782,1,2,EggFood,professor
1614,17,3,Bakery,doctor
1614,38,4,Non Veg,doctor
1614,15,4,Drinks,doctor
1614,8,3,Drinks,doctor
309,17,1,Bakery,sportsperson
309,14,3,Drinks,sportsperson
309,48,3,Bakery,sportsperson
309,2,4,Non Veg,sportsperson
309,13,1,Drinks,sportsperson
309,1,2,EggFood,sportsperson
619,17,4,Bakery,sportsperson
619,5,3,Non Veg,sportsperson
291,17,1,Bakery,educator
291,21,2,Veg,educator
291,44,3,Non Veg,educator
291,8,4,Drinks,educator
1863,17,3,Bakery,scientist
1863,42,4,Non Veg,scientist
1863,10,4,Drinks,scientist
1863,43,1,Veg,scientist
1863,5,1,Non Veg,scientist
1863,13,3,Drinks,scientist
406,17,4,Bakery,architecturer
406,42,3,Non Veg,architecturer
406,48,4,Bakery,architecturer
406,49,2,Non Veg,architecturer
406,46,3,Veg,architecturer
406,8,3,Drinks,architecturer
1505,17,1,Bakery,engineer
1505,43,4,Veg,engineer
1505,37,4,Veg,engineer
1505,24,3,Veg,engineer
1505,46,3,Veg,engineer
1505,41,1,Veg,engineer
1505,1,2,EggFood,engineer
1939,17,1,Bakery,sportsperson
1939,47,2,Veg,sportsperson
1939,42,3,Non Veg,sportsperson
1939,14,1,Drinks,sportsperson
1939,21,4,Veg,sportsperson
1939,49,4,Non Veg,sportsperson
1939,26,2,Drinks,sportsperson
890,17,4,Bakery,student
890,43,1,Veg,student
890,4,1,Non Veg,student
890,20,4,Veg,student
890,31,3,Non Veg,student
311,17,3,Bakery,educator
311,30,2,SeaFood,educator
311,37,1,Veg,educator
311,33,4,SeaFood,educator
87,17,4,Bakery,musician
87,32,4,SeaFood,musician
87,8,1,Drinks,musician
87,29,3,Non Veg,musician
950,17,3,Bakery,student
950,34,3,SeaFood,student
950,2,4,Non Veg,student
950,7,4,Drinks,student
950,35,3,SeaFood,student
950,29,2,Non Veg,student
54,17,1,Bakery,doctor
54,3,3,Non Veg,doctor
54,38,4,Non Veg,doctor
54,2,1,Non Veg,doctor
54,4,4,Non Veg,doctor
54,24,4,Veg,doctor
54,20,3,Veg,doctor
1019,17,3,Bakery,sportsperson
1019,17,3,Bakery,sportsperson
1019,37,1,Veg,sportsperson
1019,36,4,SeaFood,sportsperson
1019,26,4,Drinks,sportsperson
1475,17,2,Bakery,engineer
1475,47,3,Veg,engineer
1475,28,1,Drinks,engineer
1475,32,4,SeaFood,engineer
1475,35,1,SeaFood,engineer
1475,26,2,Drinks,engineer
1513,17,2,Bakery,scientist
1513,34,4,SeaFood,scientist
1513,30,4,SeaFood,scientist
1513,30,1,SeaFood,scientist
1513,24,4,Veg,scientist
1513,44,4,Non Veg,scientist
1513,1,4,EggFood,scientist
1513,26,2,Drinks,scientist
703,17,1,Bakery,scientist
703,38,1,Non Veg,scientist
703,24,2,Veg,scientist
703,41,2,Veg,scientist
703,41,3,Veg,scientist
703,36,3,SeaFood,scientist
151,17,4,Bakery,educator
151,42,3,Non Veg,educator
151,46,2,Veg,educator
151,36,2,SeaFood,educator
754,17,3,Bakery,doctor
754,23,1,Veg,doctor
754,12,2,Drinks,doctor
754,1,4,EggFood,doctor
1030,17,4,Bakery,student
1030,47,4,Veg,student
1030,12,3,Drinks,student
1030,32,2,SeaFood,student
1030,8,2,Drinks,student
1030,31,3,Non Veg,student
408,17,1,Bakery,dancer
408,48,2,Bakery,dancer
408,30,1,SeaFood,dancer
408,28,1,Drinks,dancer
408,12,2,Drinks,dancer
408,36,3,SeaFood,dancer
1383,17,4,Bakery,scientist
1383,34,2,SeaFood,scientist
1383,35,2,SeaFood,scientist
1383,11,4,Drinks,scientist
1967,17,1,Bakery,musician
1967,14,3,Drinks,musician
1967,2,2,Non Veg,musician
1967,46,4,Veg,musician
1967,31,2,Non Veg,musician
803,17,2,Bakery,scientist
803,9,2,Drinks,scientist
803,9,4,Drinks,scientist
803,34,2,SeaFood,scientist
803,4,4,Non Veg,scientist
803,44,2,Non Veg,scientist
122,17,4,Bakery,professor
122,48,2,Bakery,professor
122,37,3,Veg,professor
122,41,1,Veg,professor
122,13,1,Drinks,professor
122,36,3,SeaFood,professor
122,26,4,Drinks,professor
76,17,2,Bakery,architecturer
76,14,4,Drinks,architecturer
76,10,1,Drinks,architecturer
76,44,2,Non Veg,architecturer
76,1,4,EggFood,architecturer
605,17,2,Bakery,engineer
605,38,3,Non Veg,engineer
605,7,3,Drinks,engineer
605,24,4,Veg,engineer
605,15,4,Drinks,engineer
605,41,3,Veg,engineer
1091,17,1,Bakery,educator
1091,49,2,Non Veg,educator
1091,46,1,Veg,educator
1091,5,4,Non Veg,educator
1091,33,2,SeaFood,educator
1091,40,4,Veg,educator
1091,31,1,Non Veg,educator
1091,11,3,Drinks,educator
432,17,3,Bakery,professor
432,31,1,Non Veg,professor
432,11,4,Drinks,professor
1758,17,1,Bakery,dancer
1758,28,1,Drinks,dancer
1758,7,3,Drinks,dancer
1758,45,4,Non Veg,dancer
1758,41,2,Veg,dancer
1484,17,1,Bakery,doctor
1484,7,3,Drinks,doctor
1484,4,2,Non Veg,doctor
1484,4,4,Non Veg,doctor
1484,20,1,Veg,doctor
1484,33,2,SeaFood,doctor
292,17,3,Bakery,professor
292,9,1,Drinks,professor
292,30,1,SeaFood,professor
292,30,3,SeaFood,professor
292,10,3,Drinks,professor
292,35,4,SeaFood,professor
1914,17,3,Bakery,doctor
1914,14,3,Drinks,doctor
1914,31,3,Non Veg,doctor
1914,1,3,EggFood,doctor
942,17,1,Bakery,professor
942,42,1,Non Veg,professor
942,2,2,Non Veg,professor
942,28,1,Drinks,professor
942,24,4,Veg,professor
942,13,1,Drinks,professor
942,29,3,Non Veg,professor
942,11,2,Drinks,professor
710,17,3,Bakery,student
710,9,2,Drinks,student
710,48,1,Bakery,student
710,30,3,SeaFood,student
710,20,1,Veg,student
869,17,2,Bakery,sportsperson
869,14,3,Drinks,sportsperson
869,2,3,Non Veg,sportsperson
869,10,2,Drinks,sportsperson
869,10,1,Drinks,sportsperson
869,12,3,Drinks,sportsperson
869,24,3,Veg,sportsperson
869,15,1,Drinks,sportsperson
869,11,1,Drinks,sportsperson
1805,17,4,Bakery,engineer
1805,34,3,SeaFood,engineer
1805,48,3,Bakery,engineer
1805,13,1,Drinks,engineer
1805,26,3,Drinks,engineer
646,17,2,Bakery,architecturer
646,20,3,Veg,architecturer
646,32,1,SeaFood,architecturer
899,17,1,Bakery,sportsperson
899,3,3,Non Veg,sportsperson
899,38,1,Non Veg,sportsperson
899,2,1,Non Veg,sportsperson
899,40,3,Veg,sportsperson
899,18,3,Bakery,sportsperson
899,26,3,Drinks,sportsperson
899,11,3,Drinks,sportsperson
1204,17,1,Bakery,doctor
1204,28,2,Drinks,doctor
1204,26,1,Drinks,doctor
1204,11,3,Drinks,doctor
1037,17,1,Bakery,musician
1037,45,2,Non Veg,musician
1037,36,3,SeaFood,musician
1037,8,1,Drinks,musician
1631,17,2,Bakery,educator
1631,14,3,Drinks,educator
1631,48,3,Bakery,educator
1631,2,3,Non Veg,educator
1502,17,1,Bakery,professor
1502,13,3,Drinks,professor
1502,31,1,Non Veg,professor
743,17,1,Bakery,scientist
743,42,2,Non Veg,scientist
743,46,1,Veg,scientist
743,40,3,Veg,scientist
21,17,2,Bakery,educator
21,47,4,Veg,educator
21,9,1,Drinks,educator
21,28,4,Drinks,educator
21,36,1,SeaFood,educator
21,18,2,Bakery,educator
21,11,4,Drinks,educator
1436,17,4,Bakery,architecturer
1436,42,1,Non Veg,architecturer
1436,30,3,SeaFood,architecturer
1436,40,4,Veg,architecturer
978,17,1,Bakery,dancer
978,8,4,Drinks,dancer
903,47,1,Veg,scientist
903,2,4,Non Veg,scientist
903,12,3,Drinks,scientist
1178,47,3,Veg,dancer
1178,28,3,Drinks,dancer
1178,37,2,Veg,dancer
1178,7,3,Drinks,dancer
1178,4,2,Non Veg,dancer
1178,45,2,Non Veg,dancer
1178,18,2,Bakery,dancer
1205,47,4,Veg,engineer
1205,24,3,Veg,engineer
1205,11,2,Drinks,engineer
1628,47,3,Veg,dancer
1628,49,1,Non Veg,dancer
1628,40,1,Veg,dancer
473,47,3,Veg,scientist
473,14,4,Drinks,scientist
473,37,4,Veg,scientist
473,24,3,Veg,scientist
473,35,2,SeaFood,scientist
1194,47,4,Veg,doctor
1194,9,3,Drinks,doctor
1194,34,3,SeaFood,doctor
1194,14,4,Drinks,doctor
1194,37,3,Veg,doctor
1194,7,1,Drinks,doctor
1194,7,2,Drinks,doctor
1194,26,1,Drinks,doctor
134,47,3,Veg,doctor
134,30,1,SeaFood,doctor
134,12,1,Drinks,doctor
134,7,2,Drinks,doctor
134,46,1,Veg,doctor
702,47,3,Veg,professor
702,42,4,Non Veg,professor
702,23,4,Veg,professor
702,4,2,Non Veg,professor
702,45,4,Non Veg,professor
702,40,3,Veg,professor
441,47,2,Veg,educator
441,33,3,SeaFood,educator
441,31,3,Non Veg,educator
1707,47,1,Veg,musician
1707,14,2,Drinks,musician
1707,46,3,Veg,musician
1707,13,1,Drinks,musician
1707,8,4,Drinks,musician
1017,47,2,Veg,musician
1017,47,1,Veg,musician
1017,34,4,SeaFood,musician
1017,21,4,Veg,musician
1017,48,2,Bakery,musician
1017,48,4,Bakery,musician
1017,2,3,Non Veg,musician
1017,10,1,Drinks,musician
1017,7,1,Drinks,musician
1017,5,2,Non Veg,musician
1017,8,1,Drinks,musician
1017,29,4,Non Veg,musician
1922,47,2,Veg,professor
1922,38,2,Non Veg,professor
1922,10,3,Drinks,professor
149,47,3,Veg,sportsperson
149,23,4,Veg,sportsperson
149,7,4,Drinks,sportsperson
149,44,1,Non Veg,sportsperson
149,13,1,Drinks,sportsperson
1602,47,3,Veg,professor
1602,47,2,Veg,professor
1602,5,3,Non Veg,professor
1602,31,2,Non Veg,professor
215,47,3,Veg,engineer
892,47,3,Veg,professor
892,37,3,Veg,professor
892,12,2,Drinks,professor
892,44,4,Non Veg,professor
264,47,4,Veg,doctor
264,20,4,Veg,doctor
264,45,4,Non Veg,doctor
264,36,2,SeaFood,doctor
264,31,1,Non Veg,doctor
1055,47,3,Veg,engineer
1055,3,3,Non Veg,engineer
1055,10,3,Drinks,engineer
1055,20,4,Veg,engineer
1055,32,3,SeaFood,engineer
1055,45,3,Non Veg,engineer
1055,36,2,SeaFood,engineer
1055,31,2,Non Veg,engineer
1572,47,4,Veg,professor
1572,3,1,Non Veg,professor
1572,12,1,Drinks,professor
1572,44,2,Non Veg,professor
1572,31,2,Non Veg,professor
1199,47,4,Veg,sportsperson
1199,30,4,SeaFood,sportsperson
1199,32,3,SeaFood,sportsperson
533,47,1,Veg,scientist
533,42,2,Non Veg,scientist
533,42,2,Non Veg,scientist
533,38,2,Non Veg,scientist
533,46,1,Veg,scientist
533,44,1,Non Veg,scientist
533,5,3,Non Veg,scientist
533,33,2,SeaFood,scientist
533,8,2,Drinks,scientist
470,47,3,Veg,student
470,4,1,Non Veg,student
470,32,1,SeaFood,student
287,47,3,Veg,musician
287,2,4,Non Veg,musician
287,8,2,Drinks,musician
515,47,4,Veg,engineer
515,21,2,Veg,engineer
515,28,4,Drinks,engineer
515,20,4,Veg,engineer
515,40,4,Veg,engineer
515,8,4,Drinks,engineer
1319,47,1,Veg,sportsperson
1319,21,4,Veg,sportsperson
1319,43,4,Veg,sportsperson
1319,12,3,Drinks,sportsperson
1756,47,4,Veg,architecturer
1756,47,4,Veg,architecturer
1756,9,4,Drinks,architecturer
1756,30,4,SeaFood,architecturer
1756,28,1,Drinks,architecturer
1756,12,2,Drinks,architecturer
1756,4,3,Non Veg,architecturer
1756,32,4,SeaFood,architecturer
1047,47,4,Veg,musician
1047,47,1,Veg,musician
1047,28,2,Drinks,musician
1047,44,3,Non Veg,musician
1047,8,3,Drinks,musician
1969,47,3,Veg,sportsperson
1969,49,1,Non Veg,sportsperson
1969,46,4,Veg,sportsperson
1969,15,4,Drinks,sportsperson
694,47,1,Veg,doctor
694,21,4,Veg,doctor
694,37,2,Veg,doctor
694,32,3,SeaFood,doctor
694,36,3,SeaFood,doctor
1132,47,4,Veg,professor
1132,2,3,Non Veg,professor
1132,15,4,Drinks,professor
1016,47,3,Veg,architecturer
1016,36,2,SeaFood,architecturer
1016,18,4,Bakery,architecturer
8,47,3,Veg,dancer
8,9,2,Drinks,dancer
8,42,2,Non Veg,dancer
8,14,3,Drinks,dancer
8,48,4,Bakery,dancer
8,46,3,Veg,dancer
8,15,2,Drinks,dancer
8,5,4,Non Veg,dancer
8,33,1,SeaFood,dancer
8,35,2,SeaFood,dancer
116,47,3,Veg,architecturer
116,21,4,Veg,architecturer
116,23,4,Veg,architecturer
116,31,3,Non Veg,architecturer
1849,47,3,Veg,sportsperson
1849,21,2,Veg,sportsperson
1849,7,4,Drinks,sportsperson
1849,4,3,Non Veg,sportsperson
1849,29,3,Non Veg,sportsperson
910,47,2,Veg,student
910,33,1,SeaFood,student
910,31,1,Non Veg,student
910,1,4,EggFood,student
1902,47,1,Veg,professor
1902,47,3,Veg,professor
1902,2,4,Non Veg,professor
1902,49,3,Non Veg,professor
1902,33,4,SeaFood,professor
1902,8,2,Drinks,professor
1902,26,1,Drinks,professor
1084,47,4,Veg,doctor
1084,42,4,Non Veg,doctor
1084,21,1,Veg,doctor
1084,44,3,Non Veg,doctor
1084,31,3,Non Veg,doctor
1341,47,1,Veg,educator
1341,48,2,Bakery,educator
1341,12,3,Drinks,educator
1341,33,1,SeaFood,educator
1341,33,3,SeaFood,educator
1341,45,3,Non Veg,educator
24,47,4,Veg,doctor
24,28,3,Drinks,doctor
24,15,1,Drinks,doctor
24,1,4,EggFood,doctor
997,47,4,Veg,musician
997,3,3,Non Veg,musician
997,38,2,Non Veg,musician
997,23,3,Veg,musician
997,32,1,SeaFood,musician
997,33,2,SeaFood,musician
997,45,2,Non Veg,musician
997,40,4,Veg,musician
997,36,2,SeaFood,musician
997,1,1,EggFood,musician
1287,47,3,Veg,musician
1287,30,1,SeaFood,musician
1287,49,2,Non Veg,musician
1287,32,3,SeaFood,musician
1287,15,4,Drinks,musician
1287,13,2,Drinks,musician
1287,31,2,Non Veg,musician
221,47,3,Veg,educator
221,48,1,Bakery,educator
221,4,3,Non Veg,educator
221,13,2,Drinks,educator
221,11,3,Drinks,educator
1185,47,4,Veg,engineer
1185,14,2,Drinks,engineer
1185,2,3,Non Veg,engineer
1185,30,2,SeaFood,engineer
1185,37,1,Veg,engineer
1185,24,4,Veg,engineer
1185,8,4,Drinks,engineer
1038,47,2,Veg,dancer
1038,10,2,Drinks,dancer
1038,28,2,Drinks,dancer
252,47,4,Veg,professor
252,3,2,Non Veg,professor
252,7,2,Drinks,professor
252,46,2,Veg,professor
252,36,2,SeaFood,professor
1943,47,2,Veg,scientist
1943,5,2,Non Veg,scientist
1237,47,3,Veg,musician
1237,48,2,Bakery,musician
1237,2,4,Non Veg,musician
1237,43,2,Veg,musician
1237,26,2,Drinks,musician
378,47,1,Veg,dancer
378,24,3,Veg,dancer
378,49,4,Non Veg,dancer
378,49,3,Non Veg,dancer
1891,47,4,Veg,educator
1891,14,3,Drinks,educator
1891,38,4,Non Veg,educator
1891,43,4,Veg,educator
1891,24,1,Veg,educator
1891,33,4,SeaFood,educator
1965,47,1,Veg,engineer
1965,3,1,Non Veg,engineer
1965,14,2,Drinks,engineer
1965,48,4,Bakery,engineer
1965,28,2,Drinks,engineer
1965,8,4,Drinks,engineer
1400,47,3,Veg,student
1400,12,4,Drinks,student
1400,32,3,SeaFood,student
1400,45,4,Non Veg,student
1400,13,4,Drinks,student
1400,8,2,Drinks,student
1400,18,2,Bakery,student
1027,47,3,Veg,musician
1027,9,3,Drinks,musician
1027,23,2,Veg,musician
1027,37,2,Veg,musician
1027,41,4,Veg,musician
1027,36,4,SeaFood,musician
1027,1,2,EggFood,musician
1027,26,3,Drinks,musician
848,47,1,Veg,dancer
848,38,4,Non Veg,dancer
848,2,3,Non Veg,dancer
848,40,4,Veg,dancer
848,8,4,Drinks,dancer
848,18,4,Bakery,dancer
464,47,3,Veg,doctor
464,15,1,Drinks,doctor
464,41,4,Veg,doctor
464,26,4,Drinks,doctor
755,47,4,Veg,engineer
755,3,1,Non Veg,engineer
755,42,3,Non Veg,engineer
755,23,4,Veg,engineer
755,44,1,Non Veg,engineer
755,45,2,Non Veg,engineer
771,47,2,Veg,educator
771,42,1,Non Veg,educator
771,38,3,Non Veg,educator
771,32,3,SeaFood,educator
771,45,2,Non Veg,educator
1333,47,1,Veg,scientist
1333,20,1,Veg,scientist
1333,15,2,Drinks,scientist
1333,15,2,Drinks,scientist
1333,15,3,Drinks,scientist
1561,47,4,Veg,educator
1561,42,1,Non Veg,educator
1561,38,4,Non Veg,educator
1561,38,2,Non Veg,educator
1561,43,4,Veg,educator
1561,32,1,SeaFood,educator
1561,15,4,Drinks,educator
1561,45,2,Non Veg,educator
1575,47,4,Veg,engineer
1575,34,1,SeaFood,engineer
1575,14,1,Drinks,engineer
1575,45,1,Non Veg,engineer
1575,41,2,Veg,engineer
1575,29,3,Non Veg,engineer
1806,47,1,Veg,architecturer
1806,21,4,Veg,architecturer
1806,30,4,SeaFood,architecturer
1806,10,3,Drinks,architecturer
1806,36,3,SeaFood,architecturer
1806,8,3,Drinks,architecturer
1806,31,4,Non Veg,architecturer
622,47,1,Veg,professor
622,21,1,Veg,professor
622,30,2,SeaFood,professor
622,49,1,Non Veg,professor
622,40,4,Veg,professor
622,11,3,Drinks,professor
622,11,2,Drinks,professor
1449,47,4,Veg,sportsperson
1449,7,1,Drinks,sportsperson
1449,15,2,Drinks,sportsperson
1449,29,3,Non Veg,sportsperson
911,47,2,Veg,educator
911,34,3,SeaFood,educator
911,11,3,Drinks,educator
361,47,3,Veg,educator
361,14,2,Drinks,educator
361,45,3,Non Veg,educator
361,45,3,Non Veg,educator
361,11,1,Drinks,educator
1576,47,1,Veg,architecturer
1576,3,2,Non Veg,architecturer
1576,34,2,SeaFood,architecturer
1576,48,3,Bakery,architecturer
1576,15,1,Drinks,architecturer
1576,40,2,Veg,architecturer
1714,47,4,Veg,doctor
1714,42,1,Non Veg,doctor
648,47,4,Veg,dancer
648,3,4,Non Veg,dancer
1626,47,2,Veg,architecturer
1626,48,3,Bakery,architecturer
1626,13,2,Drinks,architecturer
1626,8,3,Drinks,architecturer
1626,18,4,Bakery,architecturer
988,47,3,Veg,dancer
988,34,1,SeaFood,dancer
988,49,4,Non Veg,dancer
988,36,2,SeaFood,dancer
1406,47,2,Veg,architecturer
1406,28,2,Drinks,architecturer
1406,40,2,Veg,architecturer
1406,26,2,Drinks,architecturer
1406,11,1,Drinks,architecturer
382,47,1,Veg,professor
382,9,3,Drinks,professor
382,1,2,EggFood,professor
382,11,3,Drinks,professor
1230,47,1,Veg,student
1230,9,4,Drinks,student
1230,4,2,Non Veg,student
1230,40,1,Veg,student
1230,40,2,Veg,student
1230,41,4,Veg,student
1230,36,4,SeaFood,student
1230,8,2,Drinks,student
1230,31,3,Non Veg,student
1397,47,3,Veg,musician
1397,9,3,Drinks,musician
1397,3,1,Non Veg,musician
1397,14,4,Drinks,musician
1764,47,2,Veg,doctor
1764,9,2,Drinks,doctor
1764,36,1,SeaFood,doctor
1856,47,3,Veg,architecturer
1856,3,3,Non Veg,architecturer
1856,23,1,Veg,architecturer
1856,23,3,Veg,architecturer
1856,37,2,Veg,architecturer
1856,26,3,Drinks,architecturer
1856,26,3,Drinks,architecturer
1856,11,4,Drinks,architecturer
445,47,1,Veg,engineer
445,12,1,Drinks,engineer
445,20,1,Veg,engineer
445,8,2,Drinks,engineer
1832,47,4,Veg,professor
1832,38,4,Non Veg,professor
1832,5,3,Non Veg,professor
1832,5,4,Non Veg,professor
1832,45,4,Non Veg,professor
1832,26,2,Drinks,professor
1181,47,1,Veg,educator
1181,3,1,Non Veg,educator
1181,21,4,Veg,educator
1181,28,2,Drinks,educator
1181,49,3,Non Veg,educator
1181,32,3,SeaFood,educator
1181,44,4,Non Veg,educator
1181,5,3,Non Veg,educator
940,47,3,Veg,student
940,14,4,Drinks,student
940,21,1,Veg,student
940,40,2,Veg,student
940,1,2,EggFood,student
306,47,3,Veg,architecturer
306,29,4,Non Veg,architecturer
881,47,2,Veg,educator
881,14,4,Drinks,educator
881,24,1,Veg,educator
881,40,3,Veg,educator
881,36,3,SeaFood,educator
1359,47,3,Veg,sportsperson
1359,40,1,Veg,sportsperson
1482,47,3,Veg,professor
1482,23,2,Veg,professor
1482,23,1,Veg,professor
1482,29,2,Non Veg,professor
920,47,4,Veg,student
920,7,4,Drinks,student
920,49,1,Non Veg,student
920,49,4,Non Veg,student
1921,47,4,Veg,educator
1921,21,1,Veg,educator
1921,48,2,Bakery,educator
1921,43,2,Veg,educator
1921,7,2,Drinks,educator
1901,47,3,Veg,educator
1901,28,2,Drinks,educator
1901,37,3,Veg,educator
1901,49,4,Non Veg,educator
1901,15,4,Drinks,educator
1826,47,4,Veg,architecturer
1826,3,3,Non Veg,architecturer
1826,2,4,Non Veg,architecturer
1826,28,2,Drinks,architecturer
1826,37,3,Veg,architecturer
1826,5,3,Non Veg,architecturer
1364,47,2,Veg,doctor
1364,9,3,Drinks,doctor
1364,34,2,SeaFood,doctor
1364,10,4,Drinks,doctor
1364,37,1,Veg,doctor
1364,12,4,Drinks,doctor
951,47,1,Veg,educator
951,30,4,SeaFood,educator
951,49,4,Non Veg,educator
951,49,1,Non Veg,educator
951,49,4,Non Veg,educator
951,45,4,Non Veg,educator
951,18,3,Bakery,educator
1528,47,3,Veg,dancer
1528,21,3,Veg,dancer
1528,30,1,SeaFood,dancer
1528,10,1,Drinks,dancer
1528,12,4,Drinks,dancer
1528,32,3,SeaFood,dancer
1528,31,3,Non Veg,dancer
1528,1,3,EggFood,dancer
1528,11,4,Drinks,dancer
929,47,1,Veg,sportsperson
929,34,2,SeaFood,sportsperson
929,38,3,Non Veg,sportsperson
929,10,2,Drinks,sportsperson
929,23,4,Veg,sportsperson
929,24,4,Veg,sportsperson
929,18,1,Bakery,sportsperson
358,47,3,Veg,dancer
358,9,4,Drinks,dancer
358,38,1,Non Veg,dancer
358,2,3,Non Veg,dancer
358,37,2,Veg,dancer
358,11,3,Drinks,dancer
1299,47,4,Veg,sportsperson
1299,21,2,Veg,sportsperson
1299,20,3,Veg,sportsperson
1250,47,3,Veg,student
1250,28,2,Drinks,student
1250,37,4,Veg,student
1250,33,2,SeaFood,student
1250,45,3,Non Veg,student
1250,11,2,Drinks,student
601,9,3,Drinks,educator
601,9,2,Drinks,educator
601,14,1,Drinks,educator
601,43,1,Veg,educator
601,4,2,Non Veg,educator
601,32,3,SeaFood,educator
601,36,1,SeaFood,educator
601,36,4,SeaFood,educator
1605,9,1,Drinks,engineer
1605,9,4,Drinks,engineer
1605,10,2,Drinks,engineer
1605,37,3,Veg,engineer
1605,7,4,Drinks,engineer
1605,44,3,Non Veg,engineer
1605,13,1,Drinks,engineer
53,9,2,Drinks,scientist
53,38,1,Non Veg,scientist
53,12,3,Drinks,scientist
53,7,1,Drinks,scientist
53,41,2,Veg,scientist
53,41,3,Veg,scientist
53,13,4,Drinks,scientist
53,8,4,Drinks,scientist
211,9,4,Drinks,educator
211,23,4,Veg,educator
211,8,2,Drinks,educator
211,1,2,EggFood,educator
1860,9,4,Drinks,student
1860,28,4,Drinks,student
1860,37,3,Veg,student
1860,24,2,Veg,student
1503,9,4,Drinks,scientist
1503,3,2,Non Veg,scientist
1503,44,1,Non Veg,scientist
1503,45,3,Non Veg,scientist
1503,31,1,Non Veg,scientist
1503,35,1,SeaFood,scientist
1503,11,1,Drinks,scientist
504,9,3,Drinks,doctor
504,3,2,Non Veg,doctor
504,21,3,Veg,doctor
504,48,4,Bakery,doctor
504,2,3,Non Veg,doctor
504,43,3,Veg,doctor
504,23,1,Veg,doctor
1061,9,2,Drinks,educator
1061,9,3,Drinks,educator
1061,42,4,Non Veg,educator
1061,14,1,Drinks,educator
1061,43,1,Veg,educator
1061,28,2,Drinks,educator
1061,12,2,Drinks,educator
138,9,1,Drinks,dancer
138,14,4,Drinks,dancer
138,10,4,Drinks,dancer
138,28,1,Drinks,dancer
138,7,1,Drinks,dancer
138,20,1,Veg,dancer
138,44,4,Non Veg,dancer
1288,9,3,Drinks,dancer
1288,2,4,Non Veg,dancer
1288,29,3,Non Veg,dancer
416,9,1,Drinks,architecturer
416,34,4,SeaFood,architecturer
416,34,1,SeaFood,architecturer
416,14,1,Drinks,architecturer
416,14,4,Drinks,architecturer
416,23,1,Veg,architecturer
416,7,2,Drinks,architecturer
416,4,1,Non Veg,architecturer
416,18,3,Bakery,architecturer
416,1,3,EggFood,architecturer
416,1,3,EggFood,architecturer
416,26,3,Drinks,architecturer
1429,9,2,Drinks,sportsperson
1429,9,4,Drinks,sportsperson
1429,14,1,Drinks,sportsperson
1429,23,4,Veg,sportsperson
1429,7,2,Drinks,sportsperson
1429,4,3,Non Veg,sportsperson
1429,20,4,Veg,sportsperson
1429,5,4,Non Veg,sportsperson
1429,41,4,Veg,sportsperson
1429,31,1,Non Veg,sportsperson
1429,26,2,Drinks,sportsperson
931,9,3,Drinks,educator
